variable,spend_multiplier,draw_n,spend_q05,spend_q50,spend_q95,contribution_q05,contribution_q50,contribution_q95,contribution_vs_current_q05,contribution_vs_current_q50,contribution_vs_current_q95,roi_q05,roi_q50,roi_q95,mroi_q05,mroi_q50,mroi_q95,cost_per_kpi_q05,cost_per_kpi_q50,cost_per_kpi_q95,value_per_cost_q05,value_per_cost_q50,value_per_cost_q95
meta,1.6,12,174107.25033979,174107.25033979,174107.25033979,14063.4898935062,18225.4481599058,24540.5849904677,2996.79181774897,3846.17507809747,6443.49853846708,0.0807748664461689,0.104679432501155,0.140950965238805,-0.0273949301041775,0.0848893534450735,0.235547120334775,7.09466585280744,9.55348481049046,12.3800885596813,2.42324599338507,3.14038297503466,4.22852895716416
meta,1.65,12,179548.101912908,179548.101912908,179548.101912908,13914.4381449534,18699.9020245663,25259.0986606683,3162.86229132351,4287.8381841009,7162.01220866773,0.0774969938234311,0.104149817376721,0.140681513151949,-0.10367727421209,0.00426480131478129,0.134921992773725,7.10825450761186,9.60155478806081,12.9037263339323,2.32490981470293,3.12449452130163,4.22044539455848
meta,1.7,12,184988.953486027,184988.953486027,184988.953486027,13879.0432219476,18919.9859901636,24844.5384020459,3139.81011911388,4384.51547076407,6747.45195004527,0.0750263351427413,0.102276301550042,0.134302821513732,-0.174273690581985,-0.0348525149339061,0.23047389899299,7.44585995088536,9.77885252980521,13.3286531735483,2.25079005428224,3.06828904650127,4.02908464541195
meta,1.75,12,190429.805059145,190429.805059145,190429.805059145,13710.3751627167,19019.9261088496,24128.0271704673,2971.14205988297,4524.76350219744,6030.94071846671,0.0719970025619595,0.0998789349332278,0.12670299779477,-0.0444950851818423,0.11157727936799,0.293367517944225,7.89247308591525,10.0124870932249,13.8894671224599,2.15991007685879,2.99636804799683,3.80108993384309
meta,1.8,12,195870.656632264,195870.656632264,195870.656632264,14361.8116432816,19783.0011068947,25724.196291976,3622.57854044785,4985.96205049865,7627.10983997539,0.0733229361161795,0.101000330764379,0.131332567798921,-0.127940459817046,0.0111913575056774,0.175449833534916,7.61425758103706,9.90121714094466,13.6382972773418,2.19968808348539,3.03000992293137,3.93997703396764
meta,1.85,12,201311.508205382,201311.508205382,201311.508205382,15056.3245307008,19246.2034751693,25114.9548327613,4279.58966951714,5112.8178643275,7017.8683807607,0.0747911764455119,0.0956040896357198,0.124756677135112,-0.146841724025213,0.0401254119097877,0.174107588722396,8.01560303595611,10.4598892145444,13.3705611748003,2.24373529336536,2.86812268907159,3.74270031405336
meta,1.9,12,206752.359778501,206752.359778501,206752.359778501,14805.0565072305,19595.379303809,26062.2483807534,4065.82340439678,5214.34148606626,7965.1619287528,0.0716076784956244,0.0947770527253092,0.126055385334777,-0.110637310345623,0.000620131638996393,0.27337744844063,7.93302084908316,10.5519299317358,13.9649828203983,2.14823035486873,2.84331158175927,3.78166156004332
meta,1.95,12,212193.211351619,212193.211351619,212193.211351619,14734.6616929103,20086.357474528,25687.4331314762,3995.42859007652,5465.08001872047,7590.34667947564,0.0694398355114854,0.0946606978921843,0.121056809347733,-0.0885399805623847,0.0627461521116451,0.242781402588788,8.26058447590105,10.5640983421098,14.4009557717717,2.08319506534456,2.83982093676553,3.631704280432
meta,2,12,217634.062924737,217634.062924737,217634.062924737,15320.3388748619,20427.7499749518,26144.6909273,4581.10577202816,5792.65923997362,8047.60447529944,0.0703949495266282,0.0938628342476708,0.120131428766008,-0.192243043856408,-0.00560102741555723,0.192077159332713,8.32421632100787,10.6541028615362,14.2055645571808,2.11184848579885,2.81588502743012,3.60394286298025
meta,2.05,12,223074.914497856,223074.914497856,223074.914497856,15128.532146514,20178.9217494335,26145.9924258461,4389.29904368028,5766.57174055934,8048.90597384549,0.0678181685312691,0.0904580499105267,0.117207228274416,-0.115332980670568,0.0482353914936289,0.116415905021361,8.53189700603369,11.0570298554792,14.7453111998878,2.03454505593807,2.7137414973158,3.51621684823249
meta,2.1,12,228515.766070974,228515.766070974,228515.766070974,15400.4925355405,20587.7615473373,26398.9152481958,4452.54282876135,6074.87714581654,8301.82879619518,0.0673935667561656,0.0900933966234213,0.115523386863367,-0.101293658154687,0.080242141920803,0.227203278523443,8.65625590758287,11.1006407053814,14.8382115405476,2.02180700268497,2.70280189870264,3.465701605901
meta,2.15,12,233956.617644093,233956.617644093,233956.617644093,15545.90662225,20929.1558289125,27635.0945635677,4806.67351941622,6337.48155119703,9538.00811156711,0.0664478174577615,0.0894574218060846,0.118120593646159,-0.0797881273318216,-0.0114811579708259,0.15733924594398,8.46592426546373,11.1795146124322,15.0494032499362,1.99343452373284,2.68372265418254,3.54361780938478
meta,2.2,12,239397.469217211,239397.469217211,239397.469217211,15459.2661823299,20624.3264980258,27331.2841001954,4720.03307949612,6227.95559027669,9234.19764819478,0.0645757293628836,0.0861509796467934,0.114166971729334,,,,8.75910068255812,11.6095055405165,15.485694236305,1.93727188088651,2.5845293894038,3.42500915188001
paid_search,0,12,0,0,0,0,0,0,-30613.9471661008,-22540.9095159043,-16253.2870194822,,,,0.121442981825595,0.160365282933691,0.211171143476599,,,,,,
paid_search,0.05,12,9811.552246774,9811.552246774,9811.552246774,1191.54416118585,1573.4323520726,2071.91670723166,-28542.0304588691,-20937.5270500313,-15061.7428582964,0.121442981825595,0.160365282933691,0.211171143476599,0.115897005592767,0.154829512006381,0.203137874934125,4.7354955015945,6.23594160344169,8.23431691949153,3.64328945476785,4.81095848801073,6.33513430429796
paid_search,0.1,12,19623.104493548,19623.104493548,19623.104493548,2328.67368680394,3125.20727807165,4065.01458044647,-26548.9325856543,-19396.4402461234,-13924.6133326783,0.118669993709181,0.159261613222271,0.207154509205362,0.113214315643887,0.161220388111666,0.219501169418946,4.8273146639963,6.279101220673,8.42673003295723,3.56009981127543,4.77784839666812,6.21463527616085
paid_search,0.15,12,29434.656740322,29434.656740322,29434.656740322,3439.48185982671,4580.0195234563,6218.66177242845,-24395.2853936723,-17877.4882607819,-12813.8051596555,0.116851434354083,0.155599556123996,0.21127006260989,0.089833989983283,0.14026313675702,0.179165572308271,4.73327828678926,6.42675494795437,8.55787526723721,3.50554303062249,4.66798668371988,6.3381018782967
paid_search,0.2,12,39246.208987096,39246.208987096,39246.208987096,4320.89274608386,5998.03793346318,7976.55414595422,-22637.3930201465,-16564.5309444484,-11932.3942733984,0.110097073261383,0.152831014466526,0.203243940034485,0.0895402568537406,0.138943071130803,0.182542650414013,4.92019589774891,6.54317529802583,9.08289358088462,3.30291219784149,4.58493043399578,6.09731820103456
paid_search,0.25,12,49057.76123387,49057.76123387,49057.76123387,5441.35487330502,7450.38702604655,9671.28523550796,-20942.6619305928,-15034.7261727892,-10811.9321461772,0.110917309238079,0.151869690720879,0.197140778385761,0.109516513395826,0.14478499911948,0.178221518313712,5.07251725486859,6.58621971751568,9.01572538018879,3.32751927714238,4.55609072162636,5.91422335157284
paid_search,0.3,12,58869.313480644,58869.313480644,58869.313480644,6515.88186637269,8716.63591955543,11419.9149739423,-19194.0321921584,-13582.9172610653,-9737.40515310952,0.11068384326437,0.148067565327077,0.193987568373753,0.0911618056718821,0.111417877864916,0.188029927847118,5.15496950852704,6.75552945081202,9.03474229397222,3.32051529793111,4.44202695981231,5.81962705121259
paid_search,0.35,12,68680.865727418,68680.865727418,68680.865727418,7489.47338495454,9937.45406678535,13264.7804349715,-17349.1667311293,-12577.1661849132,-8763.81363452767,0.109047451653841,0.1446902854461,0.193136476869948,0.088643175761095,0.124142839062774,0.159675736018372,5.17768583235247,6.91131532124092,9.17031975377464,3.27142354961522,4.34070856338299,5.79409430609844
paid_search,0.4,12,78492.4179741921,78492.4179741921,78492.4179741921,8359.20053525449,11031.1993558383,14501.2562913346,-16112.6908747662,-11484.9060764219,-7894.08648422772,0.106496917167247,0.140538406645407,0.184747223561167,0.0713654804064133,0.131522941035936,0.205109959968183,5.41280123578646,7.11552409442638,9.38994317018169,3.19490751501742,4.21615219936222,5.542416706835
paid_search,0.45,12,88303.970220966,88303.970220966,88303.970220966,9059.40667487815,12434.9539641239,16513.7033798962,-14100.2437862046,-10060.7587218485,-7193.88034460407,0.102593424193821,0.140819874044252,0.187009749828613,0.0479088286213707,0.105931162556682,0.190473772225899,5.34731478394287,7.10192178529722,9.74721340922183,3.07780272581464,4.22459622132757,5.61029249485839
paid_search,0.5,12,98115.52246774,98115.52246774,98115.52246774,10062.2929767422,13330.3949281344,16983.7633549965,-13630.1838111043,-9181.66541892939,-6190.99404274,0.102555566373819,0.135864281133675,0.173099657707889,0.0226519260599115,0.120826787572191,0.204035267198573,5.77701893372621,7.360441786989,9.75081153913152,3.07666699121456,4.07592843401024,5.19298973123667
paid_search,0.55,12,107927.074714514,107927.074714514,107927.074714514,10360.0991012607,14752.5908544498,18985.6660392998,-11628.281126801,-7922.03216932058,-5893.18791822152,0.0959916603749797,0.136690361463729,0.175911985843406,0.0437773717571314,0.132826098060349,0.170816214005133,5.68466096954977,7.32187948592134,10.4175716525125,2.87974981124939,4.10071084391186,5.27735957530217
paid_search,0.6,12,117738.626961288,117738.626961288,117738.626961288,11747.4194295886,15783.1551987567,20319.4734637321,-10294.4737023686,-6804.09244410956,-4505.86758989362,0.0997754070416593,0.134052482232073,0.172581199459826,-0.010824849751236,0.0939770781929756,0.211725055701533,5.79437391285939,7.46031282755166,10.0225098513752,2.99326221124978,4.02157446696218,5.17743598379479
paid_search,0.65,12,127550.179208062,127550.179208062,127550.179208062,12403.9824130634,16421.2764091538,22369.9616999602,-8243.98546614059,-6136.35191195598,-3849.30460641882,0.0972478634689317,0.12874365611331,0.175381656371254,-0.0412233440591872,0.104765392480391,0.217309878417374,5.70185058512144,7.76738411461797,10.2830022617358,2.91743590406795,3.86230968339929,5.26144969113761
paid_search,0.7,12,137361.731454836,137361.731454836,137361.731454836,13030.4349721652,18094.4552417792,23353.7022007939,-7260.24496530683,-4883.5337186659,-3222.85204731705,0.0948621922143542,0.131728502910788,0.170016073279278,-0.000472812341988885,0.0807686589965039,0.18078305133756,5.88179682492339,7.59164542526811,10.541607532539,2.84586576643063,3.95185508732363,5.10048219837834
paid_search,0.75,12,147173.28370161,147173.28370161,147173.28370161,13025.7959491688,18724.9267060838,24075.1338836731,-6538.81328242767,-3864.83641849501,-3116.29152070012,0.0885065252439313,0.127230474411701,0.163583588530136,-0.00402107642295308,0.0873200341390854,0.231338914308544,6.11308266914428,7.85977146006195,11.2986019645887,2.65519575731794,3.81691423235105,4.90750765590407
paid_search,0.8,12,156984.835948384,156984.835948384,156984.835948384,14166.7296588599,19636.051705048,26344.9277281234,-4958.7217084332,-3403.90974942588,-2086.55736062236,0.0902426630780938,0.125082474281173,0.167818296391286,0.0561641219401941,0.106595055595466,0.169928476453749,5.95882583427253,7.99474632596866,11.0812332647434,2.70727989234281,3.7524742284352,5.03454889173858
paid_search,0.85,12,166796.388195158,166796.388195158,166796.388195158,15327.9642369295,20823.3183389269,26895.9849449338,-4102.89512460837,-2242.56288766532,-925.322782552701,0.09189625988181,0.124842741286237,0.161250403776516,-0.0245926886683449,0.0309648755550375,0.228688997586434,6.20153485870301,8.01016610041837,10.8818356839128,2.7568877964543,3.74528223858711,4.83751211329548
paid_search,0.9,12,176607.940441932,176607.940441932,176607.940441932,15472.8691776286,20974.0856822498,26804.3900392127,-3809.55712688807,-1863.40052036935,-780.417841853645,0.0876114014970691,0.118760717268802,0.151773413880141,-0.0621276700063163,0.131087344466319,0.208908507566008,6.58876923457571,8.42035263543334,11.4140395303853,2.62834204491207,3.56282151806407,4.55320241640424
paid_search,0.95,12,186419.492688706,186419.492688706,186419.492688706,16735.4805024707,22104.2489198553,28475.5037899505,-2468.66995676403,-1187.09540005231,482.19348298847,0.0897732327295652,0.118572626719708,0.152749604557183,-0.0491454839010837,0.12098956110055,0.251608501353668,6.54666179267026,8.43645601095677,11.1391777882436,2.69319698188696,3.55717880159124,4.58248813671548
paid_search,1,12,196231.04493548,196231.04493548,196231.04493548,16253.2870194822,22540.9095159043,30613.9471661008,0,0,0,0.0828272968980327,0.114869232456646,0.156009703643817,-0.0197233162299862,0.0602169211712428,0.183176703248523,6.40985769887162,8.7059817617121,12.0733144440423,2.48481890694098,3.44607697369939,4.68029110931451
paid_search,1.05,12,206042.597182254,206042.597182254,206042.597182254,17761.8916582481,24131.8352857163,30657.6751497702,-193.516347670156,590.821468211527,1797.24779431472,0.0862049493704298,0.117120612998149,0.148792898017356,-0.0161908136776769,0.0432549387448452,0.118233345866019,6.72075087806514,8.53824021733285,11.6002620186333,2.58614848111289,3.51361838994447,4.46378694052067
paid_search,1.1,12,215854.149429028,215854.149429028,215854.149429028,17982.8704858398,24139.7243714189,31553.8999859271,274.239689671609,1119.18038482749,2528.52376333387,0.0833102839737278,0.111833496994487,0.1461815770945,-0.0101643363816339,0.101098966385473,0.221851440979337,6.84080730195944,8.94186735410813,12.0033200260769,2.49930851921183,3.35500490983462,4.38544731283499
paid_search,1.15,12,225665.701675802,225665.701675802,225665.701675802,18332.2219122757,25471.7093436276,32439.0167712332,911.933786315138,1973.99017444131,3319.63614789134,0.0812361904185703,0.112873640763633,0.143748104077579,-0.0516424689587643,0.0801017242402761,0.16119923393916,6.95661349008339,8.8598651130752,12.3097845288841,2.43708571255711,3.38620922290898,4.31244312232738
paid_search,1.2,12,235477.253922576,235477.253922576,235477.253922576,19448.6960366502,25711.1777017005,34015.646112296,1875.50083227099,2852.59309696506,3878.27644343149,0.0825926738683847,0.109187521399219,0.144454063166034,-0.0197301107580046,0.055819927419874,0.201261550111904,6.9226159381243,9.15880906363655,12.1076114038098,2.47778021605154,3.27562564197656,4.33362189498101
paid_search,1.25,12,245288.80616935,245288.80616935,245288.80616935,19947.227201384,26219.5058910867,33822.0630997592,2100.40177407279,3329.89719132749,4921.21334078678,0.0813213921698986,0.106892386573012,0.137886696209072,-0.0913623013377303,0.0671189756739999,0.168295436712093,7.25233127990636,9.35540670989318,12.2968873664973,2.43964176509696,3.20677159719035,4.13660088627217
paid_search,1.3,12,255100.358416124,255100.358416124,255100.358416124,20093.9719618284,27280.8937537687,34439.9138769934,2864.87221926352,3866.21910760119,5295.43545917162,0.0787688895718866,0.106941808796943,0.135005352759303,-0.062951763847869,0.0835499483350861,0.144151665117812,7.40711371483819,9.35278385956997,12.6953674913415,2.3630666871566,3.20825426390828,4.05016058277908
paid_search,1.35,12,264911.910662898,264911.910662898,264911.910662898,20807.5347243635,27019.4118919933,35336.5115163778,3365.96165791748,4718.00056355587,5289.09190299542,0.0785451083429814,0.10199394894847,0.133389666881923,-0.133298075354725,0.0591262485364985,0.198585525290868,7.49683257613352,9.80452555078188,12.7315375979026,2.35635325028944,3.0598184684541,4.0016900064577
paid_search,1.4,12,274723.462909672,274723.462909672,274723.462909672,20919.8208788167,28247.48881983,35761.514433233,3485.68332475418,5122.5131165956,7237.52415983984,0.0761486501999106,0.102821537413124,0.130172771027538,-0.0211405787507568,0.0713526861381648,0.202308859392332,7.68209812318164,9.72559218901178,13.1322091379786,2.28445950599732,3.08464612239373,3.90518313082613
paid_search,1.45,12,284535.015156446,284535.015156446,284535.015156446,20712.3989858767,29166.0794275256,37746.4783771461,4149.29243900944,6164.45160717075,7393.79771721647,0.0727938492016117,0.102504359301751,0.132660222350462,-0.050980946344435,0.0652830343459294,0.135509857108949,7.53805460508125,9.75640317977438,13.7374243973605,2.18381547604835,3.07513077905254,3.97980667051385
paid_search,1.5,12,294346.56740322,294346.56740322,294346.56740322,22041.961028854,29695.6607896531,38780.5274350945,4717.19745206261,6668.257269195,8166.58026899375,0.074884382798523,0.100886723604877,0.13175124744013,-0.0957293796727989,0.0647938225098086,0.164680029700968,7.59006096283391,9.91214283844639,13.3539192369457,2.24653148395569,3.02660170814633,3.9525374232039
paid_search,1.55,12,304158.119649994,304158.119649994,304158.119649994,21102.7072186431,29343.8313013758,39545.2888764428,4849.42019916084,6802.92178547159,8931.34171034208,0.0693807130413836,0.0964755809746025,0.13001556204368,-0.0173667625284354,0.0510238281216702,0.146092178158824,7.69138697153838,10.3653931404627,14.4132274830259,2.08142139124151,2.89426742923807,3.9004668613104
paid_search,1.6,12,313969.671896768,313969.671896768,313969.671896768,22536.0982574934,30102.107846891,39679.3433917376,5894.65660457546,7498.81695768982,9112.34374104685,0.0717779463263036,0.0958758457943939,0.126379542176876,-0.0795721539097841,0.0257043307061426,0.131704307648141,7.91267307014324,10.4315784904574,13.9318558301179,2.15333838978911,2.87627537383182,3.79138626530629
paid_search,1.65,12,323781.224143542,323781.224143542,323781.224143542,21755.3719120192,30822.9312150759,40068.7226354116,5502.08489253697,8208.31482353578,9454.77546931089,0.0671915796524828,0.0951967838672791,0.123752458906165,-0.113257265980258,0.0259929210120342,0.206273333306603,8.08064751875552,10.5050909864087,14.882817239482,2.01574738957448,2.85590351601837,3.71257376718496
paid_search,1.7,12,333592.776390316,333592.776390316,333592.776390316,23327.4115958371,31163.3828881109,40214.2299827139,5896.30984133748,7895.36816981674,10097.1165292494,0.0699278079347352,0.0934174391463697,0.120548863251349,-0.0220256515151118,0.100234458332177,0.1984368303773,8.2953913710075,10.7092450369216,14.3004625703885,2.09783423804206,2.80252317439109,3.61646589754046
paid_search,1.75,12,343404.32863709,343404.32863709,343404.32863709,23345.7203968427,31716.5902581778,41999.9593378027,7092.4333773605,8750.78903848657,11386.012171702,0.0679831861453164,0.0923593199423409,0.122304688192176,-0.114546473558996,0.0208426285084769,0.153002062644349,8.1763014548446,10.8312962770824,14.7095194665114,2.03949558435949,2.77077959827023,3.66914064576527
paid_search,1.8,12,353215.880883864,353215.880883864,353215.880883864,23399.5200780542,32406.2481052043,42355.1567337332,6831.7759791384,9702.49784469237,11741.2095676325,0.0662470781877101,0.0917462941476839,0.119912945668656,-0.098506570607691,0.0772081335374269,0.211709879841303,8.33938316187483,10.9000405091576,15.0950053550515,1.9874123456313,2.75238882443052,3.59738837005967
paid_search,1.85,12,363027.433130638,363027.433130638,363027.433130638,24641.5418319675,32664.3688580093,44432.3592809544,7042.63350054351,10111.7356168782,13818.4121148536,0.0678779055881984,0.0899776872957553,0.122393943889538,-0.20347977849328,0.0212830441312684,0.160373129728828,8.17033889276834,11.1141081472682,14.7323343484815,2.03633716764595,2.69933061887266,3.67181831668615
paid_search,1.9,12,372838.985377412,372838.985377412,372838.985377412,24715.7181029431,32390.6535987029,42435.9068031056,8346.00784395342,9927.12685974793,11821.9596370048,0.0662905947936862,0.0868757154403124,0.113818319616306,-0.1195679322288,0.0470665907489151,0.279824053035284,8.78593185500461,11.5115826855157,15.0850962057629,1.98871784381059,2.60627146320937,3.41454958848918
paid_search,1.95,12,382650.537624186,382650.537624186,382650.537624186,24733.9654685394,33797.5126576794,45181.4151193653,7172.86082985181,10551.9382560436,14567.4679532646,0.0646385227160753,0.0883247489145645,0.118074876883459,-0.145766159467031,0.0228847527406335,0.144608374663326,8.46920214015558,11.3293568053716,15.4706505962783,1.93915568148226,2.64974246743693,3.54224630650378
paid_search,2,12,392462.08987096,392462.08987096,392462.08987096,25047.6835404415,33035.0971792346,44949.9615004292,8394.97145533987,10646.048259364,14336.0143343284,0.063821918567159,0.0841739827408462,0.114533257250932,-0.0592194835310515,0.0761969627039923,0.272409767825752,8.73108845415169,11.8815585444571,15.6685982253528,1.91465755701477,2.52521948222538,3.43599771752797
paid_search,2.05,12,402273.642117734,402273.642117734,402273.642117734,25002.7554609777,34526.9204732142,45905.6506621418,8520.24616922961,11584.7013761689,15291.703496041,0.0621536010397123,0.0858294376222371,0.114115482238596,-0.107000102837862,0.0139911681857571,0.1262201242036,8.76305283370023,11.6522989439476,16.0891723612452,1.86460803119137,2.57488312866711,3.42346446715789
paid_search,2.1,12,412085.194364508,412085.194364508,412085.194364508,24475.1932396962,33937.9750408598,46626.0625527206,8221.90622021398,11735.7087556996,16012.1153866199,0.0593935272958309,0.0823566959089536,0.113146657997807,-0.144275500588908,-0.0744387759508222,0.216832822336138,8.83808693686195,12.1424055165122,16.8368515144612,1.78180581887493,2.47070087726861,3.39439973993419
paid_search,2.15,12,421896.746611282,421896.746611282,421896.746611282,25099.7546354901,33537.8868065144,45888.2083378283,8846.46761600787,11021.1969062404,15274.2611717275,0.059492647992889,0.0794931154977945,0.108766442752657,-0.20813258243523,0.107055098677811,0.218697053751153,9.19401218511921,12.58054210534,16.8087996372178,1.78477943978667,2.38479346493383,3.26299328257971
paid_search,2.2,12,431708.298858056,431708.298858056,431708.298858056,26309.9218654286,35418.1879241061,44758.5768393589,9196.87532345196,12139.5484589834,14501.6120396559,0.0609437482092027,0.0820419436406327,0.103677823562237,,,,9.6452642005907,12.190526675928,16.4085739617997,1.82831244627608,2.46125830921898,3.1103347068671
retail_media,0,12,0,0,0,0,0,0,-21564.4401405329,-16170.3204629,-12011.1054778095,,,,0.117076969654286,0.162220135482777,0.213278163174916,,,,,,
retail_media,0.05,12,7290.33484306823,7290.33484306823,7290.33484306823,853.530311191483,1182.63910595734,1554.86922425968,-20009.5709162732,-14968.8288228386,-11157.575166618,0.117076969654286,0.162220135482777,0.213278163174916,0.107326712234024,0.149536961302722,0.203576401976547,4.68871254850347,6.16510792804841,8.54138950600513,3.51230908962858,4.86660406448332,6.39834489524749
retail_media,0.1,12,14580.6696861365,14580.6696861365,14580.6696861365,1635.97798098314,2251.23883781313,3002.11083308964,-18562.3293074432,-13848.262734774,-10375.1274968263,0.112201840944155,0.154398864131299,0.205896635594461,0.116456789532056,0.145618503186808,0.20249350321001,4.85680592649229,6.47675602902241,8.9125097376764,3.36605522832465,4.63196592393897,6.17689906783382
retail_media,0.15,12,21871.0045292047,21871.0045292047,21871.0045292047,2484.98697142056,3365.37472385425,4478.35627503652,-17086.0838654963,-12804.9457390457,-9526.11850638891,0.113620157140122,0.153873806727095,0.204762258132977,0.104318151972717,0.136904638384538,0.189877646998183,4.88371250208902,6.49996543006205,8.80125521008346,3.40860471420366,4.61621420181284,6.14286774398931
retail_media,0.2,12,29161.3393722729,29161.3393722729,29161.3393722729,3245.50122951174,4408.98312809111,5862.62790086718,-15701.8122396657,-11691.4374877232,-8765.60424829773,0.111294655848271,0.151192751190408,0.201041105349279,0.104491801756846,0.136677794393912,0.206516318855857,4.9741071521799,6.61414349022335,8.98515739482866,3.33883967544812,4.53578253571224,6.03123316047836
retail_media,0.25,12,36451.6742153411,36451.6742153411,36451.6742153411,4071.0920507707,5426.41340399998,6919.28762737209,-14645.1525131608,-10743.9070589,-7940.01342703876,0.111684638316485,0.148865958033725,0.189820845717425,0.0738823036259304,0.13298931208002,0.169274834520494,5.26812530109914,6.71775201583059,8.95378285746215,3.35053914949454,4.46597874101175,5.69462537152274
retail_media,0.3,12,43742.0090584094,43742.0090584094,43742.0090584094,4609.71878318097,6416.17705236241,8153.35785153146,-13411.0822890014,-9752.20544607694,-7401.38669462849,0.105384249201392,0.146682267012354,0.186396510517936,0.0780883121258646,0.118410426880564,0.222631858235859,5.36490730014913,6.81892595398151,9.48908406690806,3.16152747604177,4.40046801037062,5.59189531553808
retail_media,0.35,12,51032.3439014776,51032.3439014776,51032.3439014776,5179.00872590855,7188.08034873805,9776.41864480537,-11788.0214957275,-8905.00059662034,-6832.09675190092,0.101484829619174,0.140853423519313,0.191572988763354,0.0669808959573169,0.113383680933195,0.213706033361092,5.2199425736124,7.10084924931947,9.85368949972662,3.04454488857522,4.22560270557939,5.74718966290061
retail_media,0.4,12,58322.6787445458,58322.6787445458,58322.6787445458,6044.48670276904,8030.50858744029,10319.638407532,-11244.8017330008,-8143.72163509718,-5966.61877504042,0.103638701666019,0.137691010774969,0.176940405167811,0.0325884562121044,0.0911078889974724,0.181632770986753,5.65162038061116,7.26520143803926,9.64890512834243,3.10916104998057,4.13073032324906,5.30821215503434
retail_media,0.45,12,65613.0135876141,65613.0135876141,65613.0135876141,6520.31850897097,8893.74651425991,11643.8021264998,-9920.63801403308,-7265.54090166192,-5490.7869688385,0.0993753853458397,0.135548514356591,0.177461779147694,0.0692363062473641,0.126956557107175,0.208551442625321,5.63501619786953,7.37838915853407,10.0628540610923,2.98126156037519,4.06645543069773,5.32385337443081
retail_media,0.5,12,72903.3484306823,72903.3484306823,72903.3484306823,7367.33988849532,9977.77893210318,12715.0964338432,-8849.34370668967,-6061.01869838703,-4643.76558931414,0.101056262120804,0.136863109128523,0.174410321439939,0.0303944354727928,0.085483864803894,0.188520296434994,5.73360562462104,7.30724807603151,9.8954778161554,3.03168786362411,4.10589327385568,5.23230964319818
retail_media,0.55,12,80193.6832737505,80193.6832737505,80193.6832737505,7739.25661285242,10322.5204064939,13855.7643814546,-7708.67575907827,-5746.8492252694,-4271.84886495704,0.0965070601188571,0.12871986901084,0.17277875034317,0.0470590822400946,0.0876734588165609,0.176112480170162,5.78774877126856,7.76886194137158,10.3619362020604,2.89521180356571,3.86159607032519,5.18336251029511
retail_media,0.6,12,87484.0181168187,87484.0181168187,87484.0181168187,8527.93146475945,11126.8429234192,14771.8481486083,-6792.59199192457,-5142.17811544252,-3483.17401305002,0.0974798785919043,0.127187149869606,0.168851962525124,0.046639902687088,0.110201686621426,0.185572289973359,5.9223475110703,7.86246089629885,10.2585273437451,2.92439635775713,3.81561449608819,5.06555887575371
retail_media,0.65,12,94774.3529598869,94774.3529598869,94774.3529598869,8867.95197239644,12041.7123935581,15234.7876183578,-6329.65252217511,-4143.58740504698,-3143.15350541303,0.0935691112146108,0.127056656336707,0.160747999248339,-0.00103495958741296,0.0788593637208216,0.229521686351883,6.22091724112287,7.87112584938424,10.6872875783376,2.80707333643832,3.81169969010121,4.82243997745018
retail_media,0.7,12,102064.687802955,102064.687802955,102064.687802955,9240.18741748395,12633.143465722,16908.0775656087,-4656.36257492421,-3677.31238279651,-2770.91806032551,0.0905326574390052,0.123775849783732,0.165660405470021,0.0119016181043255,0.0900253445591559,0.164877142286977,6.03644544490124,8.07936929252854,11.0457378396711,2.71597972317016,3.71327549351195,4.96981216410063
retail_media,0.75,12,109355.022646023,109355.022646023,109355.022646023,9691.14845410272,13269.5695378659,16994.8443467635,-4569.59579376935,-3073.2281183359,-2084.24653964796,0.0886209724949943,0.12134394211429,0.155409819645641,0.0272265112396891,0.0601627395453992,0.227847430583243,6.43459983597019,8.24103897097113,11.2840106788095,2.65862917484983,3.64031826342869,4.66229458936924
retail_media,0.8,12,116645.357489092,116645.357489092,116645.357489092,10357.9209418122,13705.5655516601,18655.9284088481,-3547.95270278784,-2318.35812469147,-1653.18453599726,0.0887983985370429,0.117497737129759,0.159937170329242,0.0482993763425776,0.105042673804455,0.201567975097998,6.25245524815421,8.51141785291158,11.2614643560587,2.66395195611129,3.52493211389278,4.79811510987725
retail_media,0.85,12,123935.69233216,123935.69233216,123935.69233216,10857.1174376144,14377.6044656148,19008.0470350969,-2556.39310543599,-1561.9002426361,-1128.11866006385,0.0876028304139882,0.116008586348809,0.153370241271203,-0.0508466332049118,0.0519548721770025,0.212323981670505,6.52016969988144,8.62006049236999,11.4151562828993,2.62808491241965,3.48025759046427,4.60110723813608
retail_media,0.9,12,131226.027175228,131226.027175228,131226.027175228,11034.4588207891,14866.7350851142,20149.7355918233,-1866.8204307923,-1009.26681275563,-351.611109322288,0.0840874257821936,0.113291055175071,0.153549840878114,-0.0251239757449349,0.0688015779598501,0.224620149959237,6.51254338188333,8.8274995794003,11.8923845116895,2.52262277346581,3.39873165525214,4.60649522634342
retail_media,0.95,12,138516.362018296,138516.362018296,138516.362018296,11285.1273344743,15618.5530332924,20660.5842941225,-1142.47621183128,-615.148191388066,-125.138036970919,0.0814714389696698,0.112756015287417,0.149156272898602,0.01716492310225,0.084378592290992,0.156711075200827,6.70437776813994,8.86907463538542,12.274240060646,2.44414316909009,3.3826804586225,4.47468818695806
